id_student,gender,highest_education,age_band,num_of_prev_attempts,studied_credits,final_result,avg_score,total_click,needs_remedial
2411981,M,A Level or Equivalent,35-55,1,180,Withdrawn,67.0,484,1
2414973,M,A Level or Equivalent,0-35,1,100,Pass,49.142857142857146,255,0
2415480,M,HE Qualification,35-55,0,90,Distinction,94.85714285714286,1435,0
2416424,F,Lower Than A Level,0-35,0,60,Pass,54.333333333333336,2802,0
2416501,F,A Level or Equivalent,0-35,1,120,Pass,76.57142857142857,4531,0
2436400,M,Lower Than A Level,35-55,1,90,Distinction,89.0,3089,0
2444109,M,A Level or Equivalent,0-35,0,60,Withdrawn,53.5,102,1
2446778,F,A Level or Equivalent,0-35,2,90,Withdrawn,0.0,233,1
2450600,F,Lower Than A Level,0-35,0,60,Distinction,95.0,4295,0
2450650,F,A Level or Equivalent,0-35,0,60,Pass,71.16666666666667,2191,0
2451003,M,Lower Than A Level,0-35,0,60,Pass,38.142857142857146,4400,0
2452902,F,Lower Than A Level,0-35,1,120,Pass,75.11111111111111,1371,0
2460775,F,HE Qualification,0-35,0,70,Distinction,86.57142857142857,718,0
2473025,M,HE Qualification,35-55,0,120,Pass,78.57142857142857,1321,0
2502516,F,A Level or Equivalent,0-35,0,60,Distinction,80.85714285714286,2936,0
2502707,M,A Level or Equivalent,0-35,2,130,Withdrawn,68.66666666666667,1175,1
2503273,M,Lower Than A Level,35-55,0,60,Pass,62.57142857142857,8105,0
2519622,F,Lower Than A Level,35-55,1,60,Withdrawn,80.33333333333333,1888,1
2523146,M,A Level or Equivalent,35-55,2,120,Fail,82.3,643,1
2527077,F,HE Qualification,35-55,0,60,Fail,86.0,1190,1
2533297,M,HE Qualification,35-55,1,60,Fail,68.0,403,1
2544678,M,Lower Than A Level,0-35,0,60,Withdrawn,39.0,353,1
2545413,M,HE Qualification,35-55,0,60,Fail,67.0,380,1
2550946,F,Lower Than A Level,35-55,0,60,Distinction,89.0,653,0
2558463,M,Lower Than A Level,35-55,0,60,Pass,82.85714285714286,2073,0
2577480,M,Lower Than A Level,0-35,1,120,Withdrawn,75.5,772,1
2588215,M,Lower Than A Level,0-35,1,120,Withdrawn,78.71428571428571,376,1
2588543,F,A Level or Equivalent,35-55,2,60,Fail,55.42857142857143,1252,1
2595457,M,HE Qualification,0-35,0,60,Withdrawn,52.0,337,1
2595730,F,Lower Than A Level,0-35,0,60,Withdrawn,79.0909090909091,2726,1
2609908,M,A Level or Equivalent,0-35,0,90,Pass,71.33333333333333,985,0
2611371,M,Lower Than A Level,0-35,1,150,Pass,59.0,1007,0
2619496,M,Post Graduate Qualification,35-55,0,60,Distinction,89.71428571428571,591,0
2623532,F,A Level or Equivalent,0-35,0,60,Withdrawn,51.666666666666664,623,1
2635116,M,Lower Than A Level,0-35,0,60,Withdrawn,68.75,306,1
2636552,F,Lower Than A Level,0-35,0,90,Withdrawn,86.75,216,1
2637219,F,A Level or Equivalent,0-35,0,120,Distinction,90.0,4403,0
2639021,M,Lower Than A Level,0-35,0,60,Withdrawn,56.5,165,1
2643028,F,A Level or Equivalent,0-35,0,60,Pass,79.28571428571429,1228,0
2646737,F,Lower Than A Level,0-35,1,120,Withdrawn,57.0,681,1
2648035,M,Lower Than A Level,0-35,2,120,Pass,85.66666666666667,2920,0
2659530,F,A Level or Equivalent,0-35,1,70,Distinction,75.66666666666667,1366,0
2660408,M,A Level or Equivalent,0-35,0,60,Pass,78.85714285714286,512,0
2668106,M,A Level or Equivalent,0-35,0,60,Withdrawn,86.25,2386,1
2669736,F,Lower Than A Level,0-35,0,60,Pass,48.57142857142857,2189,0
2669995,F,HE Qualification,0-35,0,60,Pass,68.14285714285714,984,0
2675343,F,A Level or Equivalent,0-35,0,120,Pass,71.0,451,0
2684847,M,HE Qualification,35-55,0,70,Pass,56.833333333333336,1090,0
2685827,F,Lower Than A Level,0-35,2,120,Pass,65.28571428571429,1121,0
2686365,M,A Level or Equivalent,0-35,1,120,Fail,57.0,48,1
2686865,F,Lower Than A Level,0-35,2,60,Pass,47.57142857142857,497,0
2688692,M,A Level or Equivalent,0-35,0,60,Pass,71.42857142857143,372,0
2689501,F,Lower Than A Level,0-35,1,60,Withdrawn,65.66666666666667,375,1
2692101,M,Lower Than A Level,0-35,1,90,Fail,55.2,344,1
2692577,M,Lower Than A Level,0-35,0,70,Distinction,73.0,985,0
2696376,F,Lower Than A Level,0-35,3,210,Fail,37.0,282,1
2698251,F,A Level or Equivalent,0-35,0,60,Fail,58.142857142857146,1511,1
8462,M,HE Qualification,55<=,1,60,Withdrawn,87.0,656,1
25572,F,HE Qualification,0-35,2,150,Withdrawn,55.0,113,1
27417,M,Lower Than A Level,0-35,1,60,Withdrawn,50.625,510,1
33387,M,HE Qualification,0-35,2,90,Fail,59.0,248,1
33681,M,A Level or Equivalent,35-55,3,60,Fail,76.14285714285714,464,1
33796,M,Lower Than A Level,35-55,2,60,Pass,63.714285714285715,351,0
33897,M,Lower Than A Level,0-35,1,60,Withdrawn,54.5,322,1
34087,M,A Level or Equivalent,35-55,1,60,Fail,84.42857142857143,425,1
36385,M,Lower Than A Level,0-35,1,120,Withdrawn,70.6,1355,1
39208,F,A Level or Equivalent,35-55,0,120,Withdrawn,77.4,2067,1
46016,M,Lower Than A Level,0-35,0,60,Withdrawn,65.0,389,1
46812,F,Lower Than A Level,0-35,1,180,Withdrawn,55.0,141,1
51033,F,A Level or Equivalent,0-35,0,60,Pass,85.42857142857143,913,0
51153,F,HE Qualification,35-55,0,60,Pass,61.714285714285715,1179,0
51955,M,A Level or Equivalent,0-35,0,60,Fail,49.714285714285715,405,1
53632,M,Lower Than A Level,0-35,2,60,Fail,86.55555555555556,583,1
54810,M,HE Qualification,0-35,1,60,Pass,71.88888888888889,701,0
58731,F,A Level or Equivalent,0-35,1,110,Pass,56.285714285714285,177,0
63015,F,Lower Than A Level,35-55,1,60,Fail,75.14285714285714,694,1
63827,M,Lower Than A Level,0-35,1,60,Withdrawn,78.33333333333333,108,1
68417,M,Lower Than A Level,0-35,0,60,Pass,76.42857142857143,1270,0
71676,F,Lower Than A Level,0-35,0,60,Pass,60.0,1077,0
73019,M,HE Qualification,0-35,0,60,Fail,45.0,540,1
73664,M,A Level or Equivalent,0-35,0,120,Fail,25.0,141,1
75427,M,Lower Than A Level,0-35,0,60,Fail,66.42857142857143,1073,1
76081,F,Lower Than A Level,0-35,1,150,Pass,69.2,1728,0
80329,M,Lower Than A Level,0-35,2,90,Pass,75.9375,4608,0
80775,M,A Level or Equivalent,35-55,0,60,Pass,83.0,698,0
83553,M,Lower Than A Level,0-35,1,60,Fail,61.666666666666664,393,1
88439,F,HE Qualification,0-35,0,60,Pass,86.14285714285714,809,0
91470,F,A Level or Equivalent,0-35,0,60,Pass,66.42857142857143,1521,0
96874,F,Lower Than A Level,0-35,0,90,Fail,76.33333333333333,283,1
99075,M,A Level or Equivalent,0-35,0,60,Fail,51.833333333333336,1369,1
100561,M,Lower Than A Level,0-35,1,60,Fail,67.14285714285714,950,1
101279,F,A Level or Equivalent,35-55,0,60,Fail,55.0,112,1
102221,F,HE Qualification,35-55,0,60,Pass,75.42857142857143,1025,0
104772,M,A Level or Equivalent,35-55,1,60,Fail,65.14285714285714,1157,1
106553,F,Lower Than A Level,0-35,0,60,Pass,74.57142857142857,548,0
110524,M,Lower Than A Level,35-55,0,60,Pass,77.42857142857143,876,0
110640,F,HE Qualification,35-55,0,120,Pass,83.57142857142857,1805,0
111926,M,Lower Than A Level,0-35,2,60,Pass,76.875,1553,0
118578,F,A Level or Equivalent,0-35,2,60,Withdrawn,59.75,792,1
123053,M,Lower Than A Level,0-35,1,120,Withdrawn,85.8,342,1
123183,M,HE Qualification,35-55,0,60,Pass,88.5,2893,0
123957,F,Lower Than A Level,0-35,1,60,Fail,61.857142857142854,673,1
124728,F,A Level or Equivalent,35-55,1,60,Withdrawn,75.0,1988,1
125830,F,HE Qualification,35-55,0,120,Withdrawn,69.25,1810,1
129989,M,A Level or Equivalent,0-35,0,60,Distinction,96.0,1414,0
131152,M,A Level or Equivalent,0-35,0,120,Fail,60.57142857142857,377,1
131612,M,A Level or Equivalent,0-35,0,60,Pass,87.14285714285714,1655,0
132157,M,A Level or Equivalent,35-55,0,60,Fail,69.6842105263158,2770,1
132511,F,A Level or Equivalent,0-35,0,120,Fail,67.75,403,1
133365,F,A Level or Equivalent,35-55,0,60,Pass,79.57142857142857,2110,0
134243,F,A Level or Equivalent,0-35,0,90,Pass,62.0,2275,0
134920,F,A Level or Equivalent,0-35,0,60,Fail,47.142857142857146,236,1
135999,M,A Level or Equivalent,0-35,0,60,Withdrawn,55.0,188,1
136135,M,A Level or Equivalent,0-35,2,90,Pass,65.14285714285714,878,0
136793,M,HE Qualification,0-35,1,60,Pass,58.166666666666664,678,0
138715,M,A Level or Equivalent,0-35,1,60,Fail,73.57142857142857,581,1
145578,F,HE Qualification,0-35,0,120,Withdrawn,59.333333333333336,659,1
146943,F,Lower Than A Level,35-55,0,120,Withdrawn,86.0,821,1
147328,F,A Level or Equivalent,0-35,0,60,Pass,66.85714285714286,2457,0
147715,F,A Level or Equivalent,0-35,0,60,Fail,69.71428571428571,861,1
148414,M,Lower Than A Level,0-35,1,60,Pass,85.28571428571429,1328,0
151745,M,A Level or Equivalent,0-35,0,90,Pass,65.57142857142857,591,0
152320,M,A Level or Equivalent,0-35,1,90,Pass,75.54545454545455,2347,0
153170,F,A Level or Equivalent,0-35,0,120,Pass,70.5,1056,0
154073,M,A Level or Equivalent,0-35,0,90,Fail,53.285714285714285,343,1
158575,M,Lower Than A Level,0-35,0,60,Withdrawn,66.66666666666667,457,1
160181,M,Lower Than A Level,0-35,0,60,Withdrawn,66.6,2746,1
162337,F,Lower Than A Level,0-35,1,120,Fail,60.0,1219,1
163996,M,Lower Than A Level,0-35,0,90,Fail,47.0,775,1
167945,F,A Level or Equivalent,0-35,0,90,Withdrawn,46.0,479,1
168843,F,A Level or Equivalent,0-35,1,120,Withdrawn,51.0,465,1
169894,M,HE Qualification,0-35,3,60,Pass,85.36363636363636,1045,0
172965,M,Post Graduate Qualification,35-55,2,60,Pass,89.9375,2222,0
175804,M,A Level or Equivalent,0-35,1,180,Withdrawn,75.0,121,1
177781,M,HE Qualification,35-55,0,60,Fail,83.33333333333333,343,1
185024,F,Lower Than A Level,0-35,1,60,Withdrawn,90.0,816,1
189143,F,HE Qualification,35-55,0,120,Distinction,82.14285714285714,834,0
190279,F,Post Graduate Qualification,35-55,3,60,Pass,79.85714285714286,13721,0
191732,M,Lower Than A Level,0-35,0,60,Fail,46.8,154,1
192375,F,HE Qualification,0-35,0,120,Pass,67.0,1528,0
202138,F,A Level or Equivalent,35-55,0,90,Withdrawn,75.75,348,1
202489,M,Lower Than A Level,0-35,1,120,Withdrawn,65.0,1084,1
203149,M,Lower Than A Level,35-55,0,60,Fail,59.25,326,1
204410,F,Lower Than A Level,0-35,0,120,Pass,86.57142857142857,3367,0
204609,M,HE Qualification,35-55,1,60,Pass,83.71428571428571,1244,0
226895,M,HE Qualification,35-55,1,150,Pass,73.8,919,0
233868,M,HE Qualification,0-35,1,60,Fail,46.833333333333336,629,1
233873,M,Lower Than A Level,0-35,0,60,Pass,73.57142857142857,1031,0
234552,F,Lower Than A Level,0-35,0,120,Pass,77.71428571428571,4053,0
235893,M,HE Qualification,35-55,0,100,Distinction,93.42857142857143,2250,0
240186,F,HE Qualification,0-35,0,80,Pass,88.28571428571429,917,0
240236,F,A Level or Equivalent,0-35,3,60,Fail,45.285714285714285,1066,1
241769,F,Lower Than A Level,0-35,0,60,Withdrawn,73.33333333333333,213,1
243025,F,A Level or Equivalent,0-35,0,60,Pass,61.57142857142857,1147,0
249359,M,Lower Than A Level,0-35,0,90,Pass,65.66666666666667,300,0
253579,M,A Level or Equivalent,0-35,1,120,Fail,42.166666666666664,643,1
256144,M,HE Qualification,35-55,0,60,Pass,76.57142857142857,2886,0
258538,F,A Level or Equivalent,35-55,0,60,Pass,80.42857142857143,732,0
260077,M,A Level or Equivalent,0-35,1,60,Pass,73.71428571428571,865,0
260639,M,A Level or Equivalent,0-35,2,120,Withdrawn,50.0,476,1
267118,F,Lower Than A Level,0-35,1,90,Fail,72.66666666666667,318,1
268143,M,A Level or Equivalent,35-55,1,60,Pass,78.14285714285714,1278,0
269575,F,HE Qualification,0-35,0,60,Withdrawn,94.0,2067,1
269856,M,A Level or Equivalent,0-35,0,60,Pass,59.42857142857143,1067,0
270502,M,A Level or Equivalent,0-35,0,120,Pass,68.28571428571429,485,0
275309,M,Lower Than A Level,35-55,1,90,Withdrawn,68.33333333333333,850,1
276935,F,Lower Than A Level,35-55,0,60,Pass,85.71428571428571,2470,0
279117,M,HE Qualification,0-35,0,60,Withdrawn,61.666666666666664,243,1
281172,F,Lower Than A Level,0-35,0,60,Pass,63.285714285714285,874,0
281799,F,Lower Than A Level,0-35,0,60,Withdrawn,67.5,89,1
281920,M,Lower Than A Level,0-35,4,60,Pass,72.57142857142857,1040,0
284741,M,A Level or Equivalent,0-35,0,120,Withdrawn,80.0,180,1
285481,M,A Level or Equivalent,0-35,0,60,Pass,66.42857142857143,4050,0
287897,F,Lower Than A Level,0-35,2,120,Withdrawn,79.33333333333333,177,1
287954,M,A Level or Equivalent,0-35,2,120,Fail,90.0,231,1
295118,F,Lower Than A Level,35-55,0,180,Pass,79.14285714285714,2462,0
296138,M,A Level or Equivalent,0-35,0,60,Distinction,84.85714285714286,552,0
298777,M,A Level or Equivalent,0-35,1,120,Fail,71.28571428571429,529,1
300057,M,A Level or Equivalent,0-35,0,60,Fail,69.33333333333333,163,1
303141,F,Lower Than A Level,35-55,0,60,Pass,81.0,7633,0
307116,F,A Level or Equivalent,0-35,0,100,Withdrawn,80.75,664,1
309350,M,Lower Than A Level,35-55,0,120,Withdrawn,67.5,1578,1
313561,F,HE Qualification,35-55,0,60,Pass,86.42857142857143,6802,0
318919,F,HE Qualification,35-55,0,60,Pass,87.33333333333333,818,0
321952,F,A Level or Equivalent,0-35,0,120,Fail,62.42857142857143,182,1
322137,M,HE Qualification,55<=,0,60,Pass,76.71428571428571,3589,0
323680,M,Lower Than A Level,0-35,1,60,Pass,75.0,1209,0
324338,M,A Level or Equivalent,0-35,0,120,Fail,83.75,451,1
328241,M,A Level or Equivalent,35-55,0,120,Pass,69.42857142857143,8690,0
334048,F,A Level or Equivalent,35-55,1,60,Pass,82.42857142857143,995,0
334581,M,HE Qualification,0-35,0,90,Distinction,87.0,653,0
334973,M,HE Qualification,35-55,0,60,Pass,86.85714285714286,1448,0
335018,F,Lower Than A Level,0-35,2,60,Pass,57.72727272727273,317,0
335922,M,A Level or Equivalent,0-35,1,60,Withdrawn,77.5,88,1
336213,M,A Level or Equivalent,0-35,0,60,Pass,80.14285714285714,635,0
336218,M,Lower Than A Level,0-35,0,60,Fail,31.666666666666668,335,1
337048,M,A Level or Equivalent,0-35,4,120,Withdrawn,29.0,47,1
337359,F,A Level or Equivalent,0-35,0,60,Pass,75.57142857142857,494,0
338704,F,Lower Than A Level,0-35,0,60,Pass,85.57142857142857,542,0
339853,F,Lower Than A Level,0-35,0,120,Fail,69.75,1399,1
340627,F,A Level or Equivalent,0-35,0,60,Fail,75.85714285714286,1308,1
341855,F,Lower Than A Level,0-35,1,60,Fail,34.30769230769231,1104,1
341921,F,A Level or Equivalent,0-35,1,60,Pass,83.42857142857143,446,0
349688,M,A Level or Equivalent,0-35,0,60,Pass,75.71428571428571,1446,0
349910,M,A Level or Equivalent,0-35,0,60,Pass,70.57142857142857,353,0
351080,F,A Level or Equivalent,0-35,0,60,Fail,57.5,920,1
351244,M,A Level or Equivalent,0-35,1,60,Pass,67.0,783,0
353969,F,HE Qualification,0-35,0,60,Withdrawn,62.666666666666664,229,1
355034,F,Lower Than A Level,0-35,0,120,Withdrawn,50.0,157,1
356561,F,A Level or Equivalent,0-35,0,90,Fail,56.142857142857146,732,1
359657,M,No Formal quals,0-35,0,120,Withdrawn,87.5,769,1
365375,F,A Level or Equivalent,35-55,0,60,Withdrawn,72.0,340,1
365893,M,A Level or Equivalent,0-35,1,60,Pass,52.666666666666664,542,0
368195,M,Lower Than A Level,0-35,0,60,Withdrawn,71.0,259,1
370089,M,HE Qualification,35-55,1,60,Pass,79.375,849,0
370100,M,A Level or Equivalent,0-35,0,60,Withdrawn,62.666666666666664,288,1
370184,F,A Level or Equivalent,0-35,0,60,Pass,77.6,216,0
370274,M,A Level or Equivalent,0-35,0,60,Pass,79.71428571428571,1479,0
370375,M,A Level or Equivalent,35-55,1,60,Fail,57.142857142857146,2115,1
371019,M,Lower Than A Level,0-35,0,60,Pass,80.14285714285714,725,0
373280,M,A Level or Equivalent,0-35,1,120,Fail,72.28571428571429,841,1
376758,M,A Level or Equivalent,0-35,0,60,Withdrawn,59.0,264,1
378388,F,Lower Than A Level,0-35,0,60,Withdrawn,47.5,300,1
379336,F,Lower Than A Level,0-35,0,120,Pass,85.57142857142857,2791,0
380681,M,HE Qualification,0-35,1,60,Withdrawn,74.5,442,1
381439,M,HE Qualification,35-55,0,60,Withdrawn,40.5,230,1
384106,F,Lower Than A Level,0-35,0,120,Withdrawn,100.0,521,1
384295,F,Lower Than A Level,0-35,1,90,Fail,60.285714285714285,371,1
384499,M,Lower Than A Level,0-35,0,60,Pass,69.71428571428571,1598,0
384999,F,HE Qualification,35-55,1,60,Distinction,81.54545454545455,2500,0
385019,F,Lower Than A Level,35-55,2,60,Fail,10.0,129,1
385495,M,A Level or Equivalent,35-55,1,60,Fail,83.6,738,1
385563,M,A Level or Equivalent,35-55,0,120,Pass,54.857142857142854,684,0
386140,F,Lower Than A Level,35-55,1,60,Fail,57.0,796,1
387359,M,Lower Than A Level,0-35,1,60,Pass,69.9,1670,0
387364,M,HE Qualification,35-55,0,90,Withdrawn,59.833333333333336,2175,1
390556,M,Post Graduate Qualification,35-55,1,60,Distinction,74.5,358,0
390849,M,Lower Than A Level,0-35,0,120,Pass,62.142857142857146,363,0
393094,M,Lower Than A Level,0-35,2,150,Withdrawn,76.0,575,1
393727,M,A Level or Equivalent,0-35,0,60,Pass,74.71428571428571,1430,0
395535,M,A Level or Equivalent,35-55,0,60,Withdrawn,43.333333333333336,611,1
397894,M,A Level or Equivalent,35-55,0,60,Withdrawn,79.75,3778,1
398816,F,A Level or Equivalent,0-35,0,60,Pass,63.0,2285,0
399628,F,Lower Than A Level,0-35,0,120,Fail,47.857142857142854,436,1
399794,F,HE Qualification,0-35,1,60,Fail,55.875,1467,1
400091,M,A Level or Equivalent,0-35,1,60,Pass,69.42857142857143,819,0
402268,M,Lower Than A Level,0-35,0,60,Withdrawn,60.0,128,1
402958,F,A Level or Equivalent,0-35,0,60,Pass,63.285714285714285,2061,0
403052,F,HE Qualification,0-35,1,120,Fail,39.6,778,1
406425,F,Lower Than A Level,0-35,0,190,Withdrawn,80.0,489,1
407487,F,A Level or Equivalent,0-35,1,120,Fail,74.75,193,1
409120,F,A Level or Equivalent,0-35,1,60,Withdrawn,55.8,166,1
409205,M,A Level or Equivalent,0-35,0,90,Pass,71.14285714285714,590,0
410767,F,A Level or Equivalent,0-35,1,90,Pass,89.9,9175,0
411549,F,A Level or Equivalent,0-35,0,120,Fail,54.625,4428,1
412717,M,HE Qualification,35-55,0,60,Pass,72.57142857142857,1401,0
413087,M,HE Qualification,0-35,0,90,Fail,58.6,1201,1
414094,F,A Level or Equivalent,0-35,0,60,Fail,60.42857142857143,795,1
414963,F,A Level or Equivalent,0-35,0,60,Pass,69.0,1457,0
416276,M,Lower Than A Level,0-35,1,120,Withdrawn,90.0,1734,1
419913,M,A Level or Equivalent,0-35,0,120,Pass,72.14285714285714,2782,0
420141,F,A Level or Equivalent,0-35,0,90,Pass,88.57142857142857,1181,0
420344,F,HE Qualification,0-35,0,120,Withdrawn,84.75,1664,1
420560,F,A Level or Equivalent,0-35,0,120,Pass,64.0,812,0
420762,M,HE Qualification,35-55,0,60,Distinction,89.28571428571429,950,0
421185,F,A Level or Equivalent,0-35,1,60,Pass,67.71428571428571,653,0
422343,M,HE Qualification,0-35,0,90,Distinction,84.75,964,0
424211,M,A Level or Equivalent,35-55,0,60,Pass,59.57142857142857,1433,0
425910,F,Lower Than A Level,35-55,0,60,Fail,67.28571428571429,708,1
428116,F,A Level or Equivalent,0-35,1,60,Pass,53.142857142857146,271,0
428787,F,A Level or Equivalent,35-55,1,60,Withdrawn,86.66666666666667,1704,1
431136,M,A Level or Equivalent,0-35,2,60,Fail,34.44444444444444,1189,1
432642,F,A Level or Equivalent,35-55,0,60,Fail,69.0,1035,1
434002,F,A Level or Equivalent,0-35,1,120,Pass,94.5,1569,0
434767,M,Lower Than A Level,0-35,1,120,Withdrawn,68.33333333333333,660,1
435572,M,A Level or Equivalent,0-35,1,60,Pass,52.0,682,0
436898,F,A Level or Equivalent,0-35,0,85,Distinction,86.57142857142857,770,0
441087,F,A Level or Equivalent,0-35,0,60,Pass,77.28571428571429,727,0
441897,F,A Level or Equivalent,0-35,0,60,Pass,62.42857142857143,340,0
442017,F,A Level or Equivalent,35-55,0,60,Withdrawn,68.8,764,1
442549,M,A Level or Equivalent,0-35,0,60,Fail,74.0,545,1
443275,M,A Level or Equivalent,35-55,0,60,Pass,80.57142857142857,1498,0
443539,F,HE Qualification,0-35,0,60,Pass,71.0,1760,0
444180,F,Lower Than A Level,0-35,0,60,Pass,81.0,1278,0
444766,M,A Level or Equivalent,0-35,0,120,Pass,77.28571428571429,2814,0
444783,F,HE Qualification,0-35,0,60,Withdrawn,75.25,580,1
445239,M,Lower Than A Level,35-55,0,120,Pass,87.85714285714286,1884,0
445351,F,Lower Than A Level,0-35,0,60,Fail,65.75,110,1
445429,M,Lower Than A Level,35-55,0,60,Pass,64.42857142857143,900,0
445451,M,A Level or Equivalent,0-35,1,90,Pass,67.14285714285714,1190,0
445782,M,HE Qualification,0-35,0,60,Withdrawn,84.33333333333333,268,1
446097,F,A Level or Equivalent,0-35,0,120,Pass,61.0,1658,0
446730,F,A Level or Equivalent,35-55,0,60,Pass,92.42857142857143,3797,0
446761,M,A Level or Equivalent,0-35,0,120,Pass,76.14285714285714,1044,0
447510,F,A Level or Equivalent,0-35,0,120,Pass,59.857142857142854,560,0
447644,F,A Level or Equivalent,0-35,0,90,Pass,85.375,1813,0
464748,F,HE Qualification,0-35,1,60,Pass,66.77777777777777,891,0
464968,M,Lower Than A Level,0-35,0,60,Pass,80.0,762,0
465564,M,Lower Than A Level,35-55,0,60,Pass,81.54545454545455,5256,0
465629,F,Lower Than A Level,0-35,1,60,Pass,65.9,1777,0
466230,F,A Level or Equivalent,0-35,0,60,Pass,80.0,920,0
466289,M,Lower Than A Level,0-35,0,90,Pass,77.625,7413,0
466714,M,A Level or Equivalent,0-35,3,60,Withdrawn,34.5,371,1
467893,F,A Level or Equivalent,35-55,0,60,Pass,75.71428571428571,1842,0
468386,F,HE Qualification,0-35,3,150,Fail,69.5,721,1
468720,M,Lower Than A Level,35-55,0,60,Pass,81.14285714285714,855,0
468845,F,Lower Than A Level,0-35,0,60,Pass,86.71428571428571,874,0
469624,M,A Level or Equivalent,0-35,0,60,Fail,50.857142857142854,692,1
469633,M,A Level or Equivalent,0-35,0,60,Pass,83.0,644,0
470914,F,Lower Than A Level,0-35,0,150,Pass,44.7,802,0
471781,F,A Level or Equivalent,0-35,2,60,Withdrawn,73.5,758,1
471976,M,HE Qualification,0-35,0,60,Fail,45.0,167,1
472073,M,Lower Than A Level,0-35,0,60,Pass,75.83333333333333,836,0
472616,M,Lower Than A Level,0-35,0,150,Distinction,74.85714285714286,627,0
472949,F,HE Qualification,35-55,2,60,Fail,89.07692307692308,447,1
473129,F,A Level or Equivalent,0-35,1,120,Pass,77.71428571428571,303,0
474119,M,A Level or Equivalent,0-35,0,60,Withdrawn,55.0,197,1
474246,M,Lower Than A Level,0-35,2,60,Fail,80.4,720,1
475443,M,Lower Than A Level,0-35,1,60,Withdrawn,37.0,777,1
475839,M,Lower Than A Level,0-35,0,120,Fail,44.5,525,1
475908,F,Lower Than A Level,0-35,0,60,Fail,59.57142857142857,673,1
