user_id,subject,topic,difficulty_level,total_questions,correct_answers,wrong_answers,topic_accuracy,attempt_count,study_duration_minutes,pre_test_score,post_test_score,improvement_score,mastery_level,needs_remedial,recommended_action,remediation_material_id,interaction_date
U01190,Science,Matter,easy,5,5,0,100.0,1,45,100,100,0,mastered,0,continue,M0060,2026-03-29
U01191,Science,Matter,hard,15,6,9,40.0,5,75,42.47,55.6,13.13,weak,1,remedial,M0060,2026-03-24
U01192,Science,Matter,easy,20,15,5,75.0,1,21,75.06,86.49,11.43,partial,0,review,M0059,2026-02-17
U01193,Mathematics,Geometry,hard,20,9,11,45.0,1,48,50.91,81.77,30.86,weak,1,remedial,M0009,2026-02-10
U01194,Mathematics,Geometry,medium,5,2,3,40.0,1,45,39.25,69.13,29.88,weak,1,remedial,M0007,2026-04-04
U01195,Business,Customer Service,easy,20,20,0,100.0,1,45,100,100,0,mastered,0,continue,M0082,2026-05-31
U01196,Science,Energy,easy,15,8,7,53.33,3,43,49.04,72.19,23.15,weak,1,remedial,M0054,2026-03-12
U01197,Mathematics,Fractions,medium,20,19,1,95.0,1,44,92.5,93.88,1.38,mastered,0,continue,M0002,2026-04-28
U01198,English,Reading Comprehension,medium,10,7,3,70.0,2,53,74.89,82.15,7.26,partial,0,review,M0039,2026-05-18
U01199,Science,Energy,easy,10,7,3,70.0,1,48,66.54,74.72,8.18,partial,0,review,M0053,2026-01-30
U01200,Science,Matter,medium,20,7,13,35.0,1,23,28.2,39.24,11.04,weak,1,remedial,M0059,2026-04-01
U01201,Business,Entrepreneurship,easy,15,13,2,86.67,1,25,93.78,96.76,2.98,mastered,0,continue,M0087,2026-03-14
U01202,Mathematics,Geometry,hard,5,1,4,20.0,4,58,27.07,49.96,22.89,weak,1,remedial,M0009,2026-05-25
U01203,Digital Literacy,Online Collaboration,easy,15,9,6,60.0,1,22,56.61,70.86,14.25,partial,0,review,M0070,2026-04-10
U01204,Science,Ecosystem,easy,10,4,6,40.0,1,52,32.81,46.75,13.94,weak,1,remedial,M0057,2026-05-19
U01205,Digital Literacy,File Management,medium,15,15,0,100.0,1,46,93.43,98.13,4.7,mastered,0,continue,M0067,2026-02-15
U01206,Mathematics,Statistics,hard,15,8,7,53.33,2,69,47.97,80.2,32.23,weak,1,remedial,M0011,2026-04-12
U01207,Business,Business Communication,easy,10,7,3,70.0,4,45,77.61,84.72,7.11,partial,0,review,M0090,2026-04-19
U01208,Business,Entrepreneurship,hard,15,7,8,46.67,3,53,39.71,57.13,17.42,weak,1,remedial,M0086,2026-02-21
U01209,English,Vocabulary,medium,20,5,15,25.0,1,37,19.23,29.45,10.22,weak,1,remedial,M0031,2026-02-17
U01210,Programming,Loops,easy,15,13,2,86.67,2,44,80.62,83.72,3.1,mastered,0,continue,M0022,2026-04-03
U01211,Business,Financial Literacy,easy,10,10,0,100.0,4,26,100,100,0,mastered,0,continue,M0080,2026-04-14
U01212,Science,Matter,easy,20,16,4,80.0,1,35,81.05,85.3,4.25,mastered,0,continue,M0058,2026-02-06
U01213,English,Tenses,medium,10,8,2,80.0,2,64,78.66,79.19,0.53,mastered,0,continue,M0041,2026-01-26
U01214,English,Writing,medium,20,13,7,65.0,3,31,60.67,67.27,6.6,partial,0,review,M0043,2026-05-24
U01215,Digital Literacy,Data Privacy,medium,10,6,4,60.0,2,31,53.46,64.54,11.08,partial,0,review,M0064,2026-02-10
U01216,Mathematics,Fractions,medium,5,5,0,100.0,1,27,100,100,0,mastered,0,continue,M0001,2026-03-16
U01217,Mathematics,Linear Equations,medium,5,5,0,100.0,4,61,100,100,0,mastered,0,continue,M0014,2026-04-13
U01218,Digital Literacy,Internet Safety,easy,5,1,4,20.0,1,29,16.7,34.42,17.72,weak,1,remedial,M0061,2026-03-07
U01219,Programming,Data Structures,hard,20,10,10,50.0,2,48,55.4,69.59,14.19,weak,1,remedial,M0029,2026-01-04
U01220,Mathematics,Geometry,hard,10,4,6,40.0,1,44,36.64,59.87,23.23,weak,1,remedial,M0009,2026-02-25
U01221,Programming,Functions,medium,5,0,5,0.0,1,33,0,14.72,14.72,weak,1,remedial,M0026,2026-03-07
U01222,Programming,Functions,medium,5,2,3,40.0,1,35,44.67,56.61,11.94,weak,1,remedial,M0027,2026-03-13
U01223,Mathematics,Fractions,medium,5,4,1,80.0,2,46,82.48,83.62,1.14,mastered,0,continue,M0001,2026-04-26
U01224,Science,Energy,medium,5,3,2,60.0,1,39,63.6,73.18,9.58,partial,0,review,M0054,2026-01-07
U01225,Mathematics,Linear Equations,hard,10,8,2,80.0,1,49,78.29,80.99,2.7,mastered,0,continue,M0014,2026-05-26
U01226,Science,Matter,medium,10,3,7,30.0,1,40,23.99,58.91,34.92,weak,1,remedial,M0059,2026-03-27
U01227,Business,Entrepreneurship,medium,20,15,5,75.0,2,50,69.18,82.52,13.34,partial,0,review,M0087,2026-02-08
U01228,Mathematics,Linear Equations,hard,10,3,7,30.0,2,62,24.61,57.14,32.53,weak,1,remedial,M0013,2026-03-04
U01229,Digital Literacy,Basic Troubleshooting,medium,20,9,11,45.0,1,38,43.25,57.2,13.95,weak,1,remedial,M0073,2026-04-16
U01230,Science,Force and Motion,easy,5,4,1,80.0,1,31,84.8,87.44,2.64,mastered,0,continue,M0050,2026-02-16
U01231,Programming,Conditional Logic,medium,5,1,4,20.0,1,46,26.23,42.85,16.62,weak,1,remedial,M0021,2026-03-27
U01232,Science,Energy,easy,5,5,0,100.0,1,36,100,100,0,mastered,0,continue,M0053,2026-02-14
U01233,English,Tenses,easy,20,13,7,65.0,5,59,61.16,73.04,11.88,partial,0,review,M0040,2026-01-07
U01234,Business,Business Communication,easy,15,9,6,60.0,1,19,59.13,65.84,6.71,partial,0,review,M0088,2026-02-07
U01235,Mathematics,Linear Equations,hard,5,5,0,100.0,3,62,92.03,93.3,1.27,mastered,0,continue,M0013,2026-02-17
U01236,Science,Force and Motion,medium,20,11,9,55.0,1,48,51.31,67.74,16.43,weak,1,remedial,M0049,2026-05-02
U01237,Programming,Functions,easy,20,4,16,20.0,3,34,19.5,47.5,28.0,weak,1,remedial,M0025,2026-01-11
U01238,English,Writing,easy,15,14,1,93.33,1,37,96.15,100,3.85,mastered,0,continue,M0044,2026-01-05
U01239,Science,Energy,hard,10,6,4,60.0,5,65,58.48,64.36,5.88,partial,0,review,M0052,2026-03-12
U01240,Business,Financial Literacy,medium,20,18,2,90.0,2,40,92.24,92.65,0.41,mastered,0,continue,M0080,2026-03-25
U01241,Programming,Conditional Logic,hard,10,5,5,50.0,2,51,42.94,59.5,16.56,weak,1,remedial,M0019,2026-03-29
U01242,Digital Literacy,Internet Safety,hard,15,8,7,53.33,2,63,47.58,67.53,19.95,weak,1,remedial,M0061,2026-02-22
U01243,English,Tenses,easy,20,17,3,85.0,2,33,89.87,92.02,2.15,mastered,0,continue,M0042,2026-02-16
U01244,Business,Marketing Basics,medium,10,1,9,10.0,4,66,7.47,41.32,33.85,weak,1,remedial,M0077,2026-03-21
U01245,English,Reading Comprehension,easy,5,2,3,40.0,1,26,37.04,52.18,15.14,weak,1,remedial,M0037,2026-05-18
U01246,Digital Literacy,Data Privacy,easy,10,9,1,90.0,1,35,88.17,89.58,1.41,mastered,0,continue,M0064,2026-03-23
U01247,Business,Marketing Basics,medium,15,8,7,53.33,4,48,47.85,76.36,28.51,weak,1,remedial,M0077,2026-05-10
U01248,Digital Literacy,Data Privacy,medium,5,1,4,20.0,5,75,25.28,44.24,18.96,weak,1,remedial,M0064,2026-04-09
U01249,Business,Customer Service,medium,5,3,2,60.0,3,58,67.5,72.54,5.04,partial,0,review,M0082,2026-05-15
U01250,Science,Ecosystem,medium,15,3,12,20.0,1,39,20.06,30.76,10.7,weak,1,remedial,M0057,2026-03-21
U01251,Business,Marketing Basics,medium,5,4,1,80.0,2,55,73.4,77.83,4.43,mastered,0,continue,M0077,2026-05-04
U01252,English,Grammar,medium,15,5,10,33.33,1,49,38.7,65.63,26.93,weak,1,remedial,M0034,2026-04-18
U01253,Science,Matter,hard,15,10,5,66.67,1,43,61.0,72.51,11.51,partial,0,review,M0060,2026-04-26
U01254,Business,Customer Service,medium,20,14,6,70.0,1,36,66.51,76.55,10.04,partial,0,review,M0084,2026-01-03
U01255,Mathematics,Statistics,medium,5,5,0,100.0,3,51,95.02,97.11,2.09,mastered,0,continue,M0010,2026-04-01
U01256,Science,Ecosystem,medium,15,7,8,46.67,1,40,49.61,65.34,15.73,weak,1,remedial,M0056,2026-04-16
U01257,Mathematics,Fractions,medium,10,1,9,10.0,3,70,10.04,22.01,11.97,weak,1,remedial,M0002,2026-01-08
U01258,Programming,Functions,medium,20,13,7,65.0,3,63,68.83,73.34,4.51,partial,0,review,M0027,2026-04-25
U01259,Business,Customer Service,medium,5,4,1,80.0,1,45,74.43,78.68,4.25,mastered,0,continue,M0084,2026-03-16
U01260,Digital Literacy,Basic Troubleshooting,easy,15,7,8,46.67,1,23,53.82,82.59,28.77,weak,1,remedial,M0073,2026-05-26
U01261,Business,Customer Service,medium,5,1,4,20.0,1,20,18.55,38.43,19.88,weak,1,remedial,M0084,2026-03-02
U01262,Digital Literacy,Basic Troubleshooting,hard,15,13,2,86.67,4,67,87.94,89.36,1.42,mastered,0,continue,M0073,2026-04-28
U01263,Mathematics,Statistics,medium,15,8,7,53.33,2,55,60.44,75.42,14.98,weak,1,remedial,M0011,2026-02-27
U01264,English,Reading Comprehension,medium,20,14,6,70.0,4,55,72.46,81.4,8.94,partial,0,review,M0037,2026-01-13
U01265,English,Writing,hard,20,15,5,75.0,1,59,82.46,96.56,14.1,partial,0,review,M0044,2026-02-23
U01266,Digital Literacy,Basic Troubleshooting,hard,15,6,9,40.0,1,39,32.21,49.55,17.34,weak,1,remedial,M0075,2026-05-19
U01267,Business,Customer Service,medium,10,10,0,100.0,2,44,100,100,0,mastered,0,continue,M0082,2026-03-05
U01268,Digital Literacy,Basic Troubleshooting,medium,20,16,4,80.0,3,37,82.63,85.8,3.17,mastered,0,continue,M0075,2026-04-25
U01269,Business,Marketing Basics,easy,20,10,10,50.0,1,33,47.72,73.33,25.61,weak,1,remedial,M0076,2026-03-02
U01270,Business,Marketing Basics,easy,5,5,0,100.0,3,35,99.45,100,0.55,mastered,0,continue,M0077,2026-03-14
U01271,Digital Literacy,Online Collaboration,medium,15,4,11,26.67,1,14,30.86,43.44,12.58,weak,1,remedial,M0070,2026-03-22
U01272,Business,Entrepreneurship,medium,10,8,2,80.0,2,41,75.35,75.69,0.34,mastered,0,continue,M0087,2026-02-27
U01273,English,Tenses,easy,5,1,4,20.0,4,51,15.91,41.5,25.59,weak,1,remedial,M0041,2026-02-05
U01274,English,Reading Comprehension,medium,15,1,14,6.67,1,26,1.24,34.48,33.24,weak,1,remedial,M0039,2026-04-07
U01275,Digital Literacy,Online Collaboration,hard,15,10,5,66.67,3,63,71.38,85.94,14.56,partial,0,review,M0072,2026-02-27
U01276,Programming,Data Structures,medium,5,5,0,100.0,2,43,94.63,97.32,2.69,mastered,0,continue,M0030,2026-03-03
U01277,Mathematics,Geometry,medium,5,1,4,20.0,5,60,25.25,47.84,22.59,weak,1,remedial,M0009,2026-04-22
U01278,Business,Financial Literacy,easy,10,10,0,100.0,1,34,92.32,93.17,0.85,mastered,0,continue,M0080,2026-05-20
U01279,Science,Force and Motion,medium,15,5,10,33.33,3,54,29.83,41.85,12.02,weak,1,remedial,M0049,2026-04-21
U01280,Programming,Loops,hard,10,9,1,90.0,1,32,82.04,85.22,3.18,mastered,0,continue,M0023,2026-04-07
U01281,Programming,Conditional Logic,hard,15,3,12,20.0,2,49,25.17,44.66,19.49,weak,1,remedial,M0019,2026-03-21
U01282,English,Vocabulary,hard,20,8,12,40.0,2,49,38.0,52.22,14.22,weak,1,remedial,M0033,2026-01-07
U01283,English,Vocabulary,hard,20,12,8,60.0,3,64,65.75,76.91,11.16,partial,0,review,M0031,2026-01-29
U01284,Science,Ecosystem,medium,5,2,3,40.0,1,49,32.87,63.33,30.46,weak,1,remedial,M0057,2026-02-13
U01285,English,Vocabulary,medium,10,3,7,30.0,1,32,35.49,59.54,24.05,weak,1,remedial,M0032,2026-05-15
U01286,Mathematics,Algebra Basics,easy,5,3,2,60.0,3,39,67.0,76.13,9.13,partial,0,review,M0005,2026-01-28
U01287,English,Writing,easy,15,9,6,60.0,4,40,60.48,67.43,6.95,partial,0,review,M0044,2026-02-23
U01288,Science,Energy,medium,20,15,5,75.0,1,18,73.43,78.07,4.64,partial,0,review,M0054,2026-03-26
U01289,Science,Ecosystem,medium,20,13,7,65.0,2,55,70.59,74.09,3.5,partial,0,review,M0057,2026-05-18
U01290,English,Grammar,easy,20,11,9,55.0,1,42,61.87,88.45,26.58,weak,1,remedial,M0036,2026-03-06
U01291,Mathematics,Geometry,medium,20,10,10,50.0,4,48,50.1,64.63,14.53,weak,1,remedial,M0008,2026-03-05
U01292,English,Vocabulary,easy,15,12,3,80.0,2,31,76.13,80.91,4.78,mastered,0,continue,M0033,2026-01-17
U01293,Digital Literacy,Online Collaboration,easy,15,4,11,26.67,1,9,20.2,48.94,28.74,weak,1,remedial,M0070,2026-01-02
U01294,Mathematics,Geometry,easy,20,12,8,60.0,3,36,54.39,67.76,13.37,partial,0,review,M0007,2026-05-03
U01295,Business,Financial Literacy,hard,20,6,14,30.0,2,30,33.21,49.64,16.43,weak,1,remedial,M0079,2026-03-31
U01296,Science,Cells,easy,5,4,1,80.0,1,34,87.89,91.56,3.67,mastered,0,continue,M0047,2026-01-27
U01297,Science,Ecosystem,easy,15,4,11,26.67,1,38,19.74,42.5,22.76,weak,1,remedial,M0056,2026-03-11
U01298,Science,Force and Motion,easy,5,5,0,100.0,1,30,100,100,0,mastered,0,continue,M0049,2026-02-17
U01299,Science,Cells,easy,5,2,3,40.0,1,39,32.07,47.93,15.86,weak,1,remedial,M0048,2026-02-15
U01300,English,Grammar,medium,5,2,3,40.0,2,43,37.85,70.09,32.24,weak,1,remedial,M0034,2026-05-13
U01301,Mathematics,Geometry,medium,10,2,8,20.0,2,46,27.42,41.33,13.91,weak,1,remedial,M0008,2026-01-10
U01302,Digital Literacy,Online Collaboration,medium,15,11,4,73.33,1,38,73.05,85.19,12.14,partial,0,review,M0072,2026-04-25
U01303,Business,Customer Service,easy,10,7,3,70.0,2,54,68.67,72.74,4.07,partial,0,review,M0083,2026-04-07
U01304,Mathematics,Geometry,easy,20,17,3,85.0,3,58,90.83,94.47,3.64,mastered,0,continue,M0009,2026-01-31
U01305,Programming,Functions,medium,20,16,4,80.0,2,49,72.61,73.53,0.92,mastered,0,continue,M0025,2026-03-02
U01306,Mathematics,Fractions,medium,20,4,16,20.0,2,32,23.04,41.07,18.03,weak,1,remedial,M0001,2026-02-14
U01307,Science,Cells,hard,10,7,3,70.0,2,51,65.76,74.78,9.02,partial,0,review,M0048,2026-04-12
U01308,English,Vocabulary,medium,15,2,13,13.33,1,41,19.19,38.29,19.1,weak,1,remedial,M0032,2026-05-06
U01309,English,Reading Comprehension,medium,5,4,1,80.0,4,65,79.58,82.23,2.65,mastered,0,continue,M0039,2026-05-20
U01310,Digital Literacy,Internet Safety,medium,5,3,2,60.0,1,26,58.63,64.46,5.83,partial,0,review,M0061,2026-05-01
U01311,English,Grammar,hard,5,1,4,20.0,1,61,25.15,56.26,31.11,weak,1,remedial,M0036,2026-01-05
U01312,Mathematics,Statistics,medium,5,3,2,60.0,2,35,56.44,71.37,14.93,partial,0,review,M0012,2026-03-14
U01313,Business,Financial Literacy,medium,5,5,0,100.0,1,26,100,100,0,mastered,0,continue,M0080,2026-02-04
U01314,Mathematics,Fractions,easy,5,3,2,60.0,3,49,64.57,76.61,12.04,partial,0,review,M0003,2026-02-26
U01315,Programming,Loops,easy,15,5,10,33.33,2,34,36.71,51.45,14.74,weak,1,remedial,M0022,2026-05-30
U01316,Science,Matter,medium,15,0,15,0.0,1,40,0,13.27,13.27,weak,1,remedial,M0060,2026-01-14
U01317,Programming,Loops,easy,5,4,1,80.0,2,37,78.95,82.54,3.59,mastered,0,continue,M0024,2026-01-21
U01318,Programming,Data Structures,easy,15,11,4,73.33,2,24,75.29,84.21,8.92,partial,0,review,M0029,2026-05-26
U01319,Mathematics,Statistics,medium,10,10,0,100.0,1,34,100,100,0,mastered,0,continue,M0010,2026-05-25
U01320,Business,Entrepreneurship,medium,5,5,0,100.0,4,63,100,100,0,mastered,0,continue,M0086,2026-04-19
U01321,English,Grammar,medium,10,7,3,70.0,2,39,65.4,79.24,13.84,partial,0,review,M0034,2026-04-10
U01322,English,Writing,hard,15,12,3,80.0,1,36,86.2,91.1,4.9,mastered,0,continue,M0045,2026-05-08
U01323,Business,Customer Service,medium,5,4,1,80.0,1,39,87.82,92.41,4.59,mastered,0,continue,M0083,2026-02-06
U01324,English,Reading Comprehension,medium,20,20,0,100.0,1,29,100,100,0,mastered,0,continue,M0038,2026-03-27
U01325,Science,Energy,easy,5,4,1,80.0,3,65,77.74,78.13,0.39,mastered,0,continue,M0053,2026-01-15
U01326,Science,Matter,medium,5,3,2,60.0,2,65,62.11,73.16,11.05,partial,0,review,M0058,2026-04-17
U01327,English,Grammar,medium,10,6,4,60.0,1,41,57.21,68.66,11.45,partial,0,review,M0034,2026-05-03
U01328,Mathematics,Fractions,medium,10,10,0,100.0,1,16,94.17,97.21,3.04,mastered,0,continue,M0001,2026-05-15
U01329,English,Grammar,medium,15,2,13,13.33,1,49,16.75,41.96,25.21,weak,1,remedial,M0034,2026-03-02
U01330,English,Grammar,medium,20,10,10,50.0,1,52,50.74,84.11,33.37,weak,1,remedial,M0035,2026-03-22
U01331,Science,Energy,hard,15,7,8,46.67,5,57,51.24,68.63,17.39,weak,1,remedial,M0053,2026-03-04
U01332,Programming,Conditional Logic,easy,20,15,5,75.0,1,44,81.53,84.58,3.05,partial,0,review,M0020,2026-02-03
U01333,Science,Cells,medium,20,13,7,65.0,2,36,62.8,67.2,4.4,partial,0,review,M0046,2026-05-18
U01334,English,Reading Comprehension,easy,20,8,12,40.0,1,42,35.0,59.87,24.87,weak,1,remedial,M0039,2026-01-08
U01335,Mathematics,Geometry,medium,15,8,7,53.33,1,49,49.12,68.42,19.3,weak,1,remedial,M0007,2026-04-05
U01336,Digital Literacy,Online Collaboration,easy,5,5,0,100.0,1,29,99.53,100,0.47,mastered,0,continue,M0072,2026-02-07
U01337,Business,Entrepreneurship,hard,20,16,4,80.0,2,60,87.57,92.52,4.95,mastered,0,continue,M0087,2026-01-07
U01338,Business,Marketing Basics,easy,20,16,4,80.0,4,60,84.58,88.82,4.24,mastered,0,continue,M0077,2026-01-09
U01339,Digital Literacy,Basic Troubleshooting,easy,20,14,6,70.0,2,20,75.25,80.45,5.2,partial,0,review,M0075,2026-03-27
U01340,Programming,Functions,medium,10,2,8,20.0,2,39,22.94,45.49,22.55,weak,1,remedial,M0026,2026-05-13
U01341,Mathematics,Statistics,medium,10,9,1,90.0,2,24,84.09,88.98,4.89,mastered,0,continue,M0011,2026-01-11
U01342,Programming,Loops,medium,5,2,3,40.0,1,46,40.42,54.24,13.82,weak,1,remedial,M0022,2026-01-05
U01343,English,Vocabulary,medium,20,18,2,90.0,2,54,82.37,86.74,4.37,mastered,0,continue,M0033,2026-01-10
U01344,Business,Entrepreneurship,easy,15,12,3,80.0,2,47,75.53,77.28,1.75,mastered,0,continue,M0086,2026-02-17
U01345,English,Reading Comprehension,medium,20,10,10,50.0,4,59,42.22,66.97,24.75,weak,1,remedial,M0037,2026-04-12
U01346,Science,Matter,hard,5,4,1,80.0,1,58,74.46,76.66,2.2,mastered,0,continue,M0058,2026-02-09
U01347,English,Grammar,medium,10,5,5,50.0,2,36,49.22,70.88,21.66,weak,1,remedial,M0034,2026-02-26
U01348,Mathematics,Geometry,medium,5,2,3,40.0,1,27,36.18,70.39,34.21,weak,1,remedial,M0009,2026-05-09
U01349,Business,Financial Literacy,medium,20,17,3,85.0,3,48,81.98,83.29,1.31,mastered,0,continue,M0080,2026-01-01
U01350,Programming,Functions,medium,10,7,3,70.0,1,53,72.67,78.95,6.28,partial,0,review,M0025,2026-04-03
U01351,Programming,Functions,easy,15,8,7,53.33,1,35,47.8,68.04,20.24,weak,1,remedial,M0026,2026-04-25
U01352,Business,Entrepreneurship,medium,20,15,5,75.0,3,57,82.42,85.47,3.05,partial,0,review,M0087,2026-03-26
U01353,Programming,Functions,medium,20,18,2,90.0,3,56,90.6,94.94,4.34,mastered,0,continue,M0027,2026-02-26
U01354,Digital Literacy,Basic Troubleshooting,hard,15,5,10,33.33,1,55,27.59,60.41,32.82,weak,1,remedial,M0075,2026-02-14
U01355,Programming,Loops,hard,20,14,6,70.0,1,37,62.59,77.58,14.99,partial,0,review,M0023,2026-04-01
U01356,Programming,Functions,medium,20,19,1,95.0,1,30,99.74,100,0.26,mastered,0,continue,M0027,2026-02-15
U01357,Business,Customer Service,medium,15,8,7,53.33,2,21,59.62,81.85,22.23,weak,1,remedial,M0083,2026-03-16
U01358,Programming,Variables,medium,20,13,7,65.0,4,49,65.0,73.58,8.58,partial,0,review,M0016,2026-05-29
U01359,Mathematics,Algebra Basics,easy,10,6,4,60.0,1,51,62.83,77.7,14.87,partial,0,review,M0004,2026-03-25
U01360,Programming,Variables,hard,20,5,15,25.0,2,57,27.19,46.24,19.05,weak,1,remedial,M0018,2026-01-19
U01361,Digital Literacy,Internet Safety,easy,15,6,9,40.0,5,64,43.88,54.42,10.54,weak,1,remedial,M0062,2026-05-29
U01362,Programming,Conditional Logic,medium,20,6,14,30.0,1,42,35.05,58.9,23.85,weak,1,remedial,M0019,2026-01-26
U01363,Science,Cells,easy,5,4,1,80.0,4,27,79.52,83.73,4.21,mastered,0,continue,M0048,2026-03-09
U01364,Mathematics,Linear Equations,hard,5,4,1,80.0,4,72,82.39,86.37,3.98,mastered,0,continue,M0014,2026-04-14
U01365,Mathematics,Statistics,easy,5,3,2,60.0,1,43,67.44,76.08,8.64,partial,0,review,M0011,2026-04-02
U01366,Science,Energy,easy,5,4,1,80.0,1,51,85.12,85.86,0.74,mastered,0,continue,M0053,2026-01-20
U01367,Mathematics,Statistics,hard,10,5,5,50.0,1,50,48.81,83.63,34.82,weak,1,remedial,M0011,2026-02-02
U01368,Business,Marketing Basics,medium,20,10,10,50.0,2,43,45.41,79.92,34.51,weak,1,remedial,M0078,2026-01-27
U01369,Programming,Loops,medium,10,10,0,100.0,1,43,100,100,0,mastered,0,continue,M0023,2026-03-14
U01370,Science,Energy,hard,10,4,6,40.0,1,47,44.94,72.5,27.56,weak,1,remedial,M0053,2026-01-13
U01371,English,Vocabulary,medium,10,5,5,50.0,2,32,50.04,73.31,23.27,weak,1,remedial,M0032,2026-02-09
U01372,Science,Ecosystem,medium,20,18,2,90.0,3,52,84.4,87.74,3.34,mastered,0,continue,M0055,2026-04-28
U01373,Digital Literacy,File Management,medium,10,6,4,60.0,1,34,67.44,71.54,4.1,partial,0,review,M0068,2026-02-14
U01374,Science,Ecosystem,easy,10,5,5,50.0,2,38,49.29,74.73,25.44,weak,1,remedial,M0057,2026-03-15
U01375,Programming,Loops,easy,15,7,8,46.67,3,63,51.23,63.02,11.79,weak,1,remedial,M0024,2026-02-08
U01376,Mathematics,Algebra Basics,easy,5,4,1,80.0,1,45,87.59,88.98,1.39,mastered,0,continue,M0006,2026-03-15
U01377,Business,Marketing Basics,easy,10,8,2,80.0,1,43,77.65,82.04,4.39,mastered,0,continue,M0078,2026-02-22
U01378,Science,Matter,easy,10,9,1,90.0,2,37,90.95,94.81,3.86,mastered,0,continue,M0058,2026-05-19
U01379,Mathematics,Algebra Basics,medium,15,12,3,80.0,1,41,83.58,86.92,3.34,mastered,0,continue,M0006,2026-01-08
U01380,Business,Business Communication,hard,10,5,5,50.0,1,54,53.9,75.06,21.16,weak,1,remedial,M0088,2026-04-08
U01381,Science,Ecosystem,medium,20,5,15,25.0,4,42,20.38,40.73,20.35,weak,1,remedial,M0057,2026-05-29
U01382,Programming,Variables,hard,15,5,10,33.33,3,60,28.83,59.01,30.18,weak,1,remedial,M0017,2026-01-31
U01383,Programming,Variables,hard,10,8,2,80.0,3,66,84.81,89.48,4.67,mastered,0,continue,M0017,2026-03-13
U01384,English,Tenses,easy,20,9,11,45.0,2,26,37.57,72.09,34.52,weak,1,remedial,M0040,2026-02-27
U01385,English,Vocabulary,easy,5,4,1,80.0,2,40,72.64,74.11,1.47,mastered,0,continue,M0031,2026-03-16
U01386,Business,Entrepreneurship,easy,15,14,1,93.33,2,37,90.63,91.03,0.4,mastered,0,continue,M0087,2026-01-29
U01387,Programming,Variables,medium,20,5,15,25.0,1,63,20.66,51.23,30.57,weak,1,remedial,M0018,2026-03-05
U01388,Mathematics,Linear Equations,medium,20,5,15,25.0,1,45,24.89,52.7,27.81,weak,1,remedial,M0015,2026-02-10
U01389,Digital Literacy,Online Collaboration,medium,15,14,1,93.33,2,31,92.96,94.18,1.22,mastered,0,continue,M0071,2026-05-03
U01390,Science,Energy,hard,20,2,18,10.0,1,41,11.27,42.41,31.14,weak,1,remedial,M0052,2026-05-16
U01391,English,Tenses,medium,20,7,13,35.0,5,62,32.76,66.83,34.07,weak,1,remedial,M0041,2026-03-14
U01392,Mathematics,Linear Equations,medium,15,8,7,53.33,1,23,56.67,91.24,34.57,weak,1,remedial,M0013,2026-05-25
U01393,English,Grammar,medium,20,4,16,20.0,1,24,16.9,40.42,23.52,weak,1,remedial,M0036,2026-03-15
U01394,Programming,Loops,easy,20,18,2,90.0,1,34,88.83,91.21,2.38,mastered,0,continue,M0022,2026-05-03
